"source","target","value"
"/recipes/1016392-the-catcher","/recipes/7981-french-75",1
"/recipes/1016386-jardin-fresca","/recipes/1015782-bitter-coffee",1
"/recipes/1016386-jardin-fresca","/recipes/12676-shaddocks-fizz",1
"/recipes/1016386-jardin-fresca","/recipes/1013648-take-3",2
"/recipes/1016386-jardin-fresca","/recipes/1013706-chinaski",1
"/recipes/1016386-jardin-fresca","/recipes/1013705-auld-lang",1
"/recipes/1016386-jardin-fresca","/recipes/1013710-bohemian-spritz",1
"/recipes/1016386-jardin-fresca","/recipes/1012741-the-hummingbird",1
"/recipes/1016386-jardin-fresca","/recipes/1012659-the-murricane",1
"/recipes/1016393-brunch-punch","/recipes/1016228-jungle-bird",1
"/recipes/1016393-brunch-punch","/recipes/1016009-boulevardier",1
"/recipes/1016393-brunch-punch","/recipes/1014892-watermelon-cocktail-with-gin-and-basil",1
"/recipes/1016393-brunch-punch","/recipes/1016301-cantina-band",1
"/recipes/1016393-brunch-punch","/recipes/1016299-americano",1
"/recipes/1016393-brunch-punch","/recipes/1014574-fizzy-campari-and-gin",2
"/recipes/1016393-brunch-punch","/recipes/12854-the-said-and-done",1
"/recipes/1016393-brunch-punch","/recipes/12853-corpse-reviver-variation",1
"/recipes/1016393-brunch-punch","/recipes/12517-emperors-garden",1
"/recipes/1016393-brunch-punch","/recipes/12516-el-presidente",1
"/recipes/1016393-brunch-punch","/recipes/12524-aviation",1
"/recipes/1016393-brunch-punch","/recipes/12529-brooklyn",1
"/recipes/1016393-brunch-punch","/recipes/12501-gin-fix",1
"/recipes/1016393-brunch-punch","/recipes/12518-jasmine",2
"/recipes/1016393-brunch-punch","/recipes/12523-boulevardier",1
"/recipes/1016393-brunch-punch","/recipes/12542-victorian-gin-punch",1
"/recipes/1016393-brunch-punch","/recipes/12536-caprice",2
"/recipes/1016393-brunch-punch","/recipes/12521-siesta",1
"/recipes/1016393-brunch-punch","/recipes/12455-the-battle-of-ivrea",1
"/recipes/1016393-brunch-punch","/recipes/12434-gin-southside-fizz",1
"/recipes/1016393-brunch-punch","/recipes/12432-gin-tom-collins",1
"/recipes/1016393-brunch-punch","/recipes/1015308-the-boulevardier",1
"/recipes/1016393-brunch-punch","/recipes/1015610-old-pal",2
"/recipes/1016393-brunch-punch","/recipes/1013870-pauls-club-cocktail",1
"/recipes/1016393-brunch-punch","/recipes/1013650-live-basil-gimlet",1
"/recipes/1016393-brunch-punch","/recipes/1013655-bitter-end",1
"/recipes/1016393-brunch-punch","/recipes/1013653-campari-collins",1
"/recipes/1016393-brunch-punch","/recipes/1013652-sumo-collins",1
"/recipes/1016393-brunch-punch","/recipes/1016305-spellbinder",2
"/recipes/1016393-brunch-punch","/recipes/1013522-fountain-of-youth",1
"/recipes/1016393-brunch-punch","/recipes/1013375-grown-up-granita",1
"/recipes/1016393-brunch-punch","/recipes/1013710-bohemian-spritz",1
"/recipes/1016393-brunch-punch","/recipes/1013275-pomegranate-gin-preserve",1
"/recipes/1016393-brunch-punch","/recipes/1015325-the-bramble",1
"/recipes/1016393-brunch-punch","/recipes/1015629-roasted-orange-negroni-sbagliato",1
"/recipes/1016393-brunch-punch","/recipes/1014337-white-sangria-and-red-sangria",1
"/recipes/1016393-brunch-punch","/recipes/1012905-agridulce-royale",1
"/recipes/1016393-brunch-punch","/recipes/1012755-heirloom-tomato-mojitonico",1
"/recipes/1016393-brunch-punch","/recipes/1012741-the-hummingbird",1
"/recipes/1016393-brunch-punch","/recipes/1012706-cucumber-collins",1
"/recipes/1016393-brunch-punch","/recipes/1012395-the-bitter-heiress",1
"/recipes/1016393-brunch-punch","/recipes/7651-wibble",1
"/recipes/1016393-brunch-punch","/recipes/9313-gingino",1
"/recipes/1016393-brunch-punch","/recipes/8140-elderflower-martini",1
"/recipes/1016393-brunch-punch","/recipes/11304-blackberry-martinis",1
"/recipes/1016393-brunch-punch","/recipes/9117-the-martini",2
"/recipes/1016393-brunch-punch","/recipes/6931-southside",1
"/recipes/1016393-brunch-punch","/recipes/6589-singapore-sling",1
"/recipes/1016393-brunch-punch","/recipes/11385-hendricks-gin-gibson",1
"/recipes/1016393-brunch-punch","/recipes/10413-the-negroni",2
"/recipes/1016393-brunch-punch","/recipes/11534-cuba-libre",1
"/recipes/1016393-brunch-punch","/recipes/6420-gin-and-tonic",1
"/recipes/1016393-brunch-punch","/recipes/9695-long-island-iced-tea",1
"/recipes/1016393-brunch-punch","/recipes/7157-junipero-gibson-with-pickled-red-onion",1
"/recipes/1016393-brunch-punch","/recipes/6620-washington-cocktail",1
"/recipes/1016393-brunch-punch","/recipes/6619-venetian-sunset",1
"/recipes/1016393-brunch-punch","/recipes/6617-royal-hawaiian",1
"/recipes/1016393-brunch-punch","/recipes/3421-americano",1
"/recipes/1016279-bourbon-brule","/recipes/1016280-bufala-negra",1
"/recipes/1016279-bourbon-brule","/recipes/1016278-noreaster",1
"/recipes/1016279-bourbon-brule","/recipes/1016276-bourbon-milk-punch",1
"/recipes/1016279-bourbon-brule","/recipes/1014653-maple-old-fashioned",1
"/recipes/1016279-bourbon-brule","/recipes/12515-cherry-sherry-cobbler",1
"/recipes/1016279-bourbon-brule","/recipes/12468-too-hot-to-hoot-punch",1
"/recipes/1016279-bourbon-brule","/recipes/1013654-the-handyman-collins",1
"/recipes/1016279-bourbon-brule","/recipes/1013703-milk-punch",1
"/recipes/1016279-bourbon-brule","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1016279-bourbon-brule","/recipes/1013711-wenzhou-punch",1
"/recipes/1016279-bourbon-brule","/recipes/1013000-old-fashioned",1
"/recipes/1016279-bourbon-brule","/recipes/1014045-the-posset",1
"/recipes/1016279-bourbon-brule","/recipes/1012911-milk-punch",1
"/recipes/1016279-bourbon-brule","/recipes/1012609-muddy-puddle",1
"/recipes/1016279-bourbon-brule","/recipes/1012520-atomic-cocktail",1
"/recipes/1016279-bourbon-brule","/recipes/1012418-date-old-fashioned",1
"/recipes/1016279-bourbon-brule","/recipes/1012659-the-murricane",1
"/recipes/1016279-bourbon-brule","/recipes/1016312-cherry-crush",1
"/recipes/1016279-bourbon-brule","/recipes/11255-whiskey-crusta",1
"/recipes/1016279-bourbon-brule","/recipes/9192-citrus-julep",1
"/recipes/1016279-bourbon-brule","/recipes/9193-rainbow-julep",1
"/recipes/1016279-bourbon-brule","/recipes/6621-clintons-folly",1
"/recipes/1016280-bufala-negra","/recipes/1016278-noreaster",1
"/recipes/1016280-bufala-negra","/recipes/1016276-bourbon-milk-punch",1
"/recipes/1016280-bufala-negra","/recipes/1014653-maple-old-fashioned",1
"/recipes/1016280-bufala-negra","/recipes/12468-too-hot-to-hoot-punch",1
"/recipes/1016280-bufala-negra","/recipes/1013654-the-handyman-collins",1
"/recipes/1016280-bufala-negra","/recipes/1013703-milk-punch",1
"/recipes/1016280-bufala-negra","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1016280-bufala-negra","/recipes/1013711-wenzhou-punch",1
"/recipes/1016280-bufala-negra","/recipes/1013000-old-fashioned",1
"/recipes/1016280-bufala-negra","/recipes/1012911-milk-punch",1
"/recipes/1016280-bufala-negra","/recipes/1012609-muddy-puddle",1
"/recipes/1016280-bufala-negra","/recipes/1012418-date-old-fashioned",1
"/recipes/1016280-bufala-negra","/recipes/1012659-the-murricane",1
"/recipes/1016280-bufala-negra","/recipes/1016312-cherry-crush",1
"/recipes/1016280-bufala-negra","/recipes/11255-whiskey-crusta",1
"/recipes/1016280-bufala-negra","/recipes/9192-citrus-julep",1
"/recipes/1016280-bufala-negra","/recipes/9193-rainbow-julep",1
"/recipes/1016280-bufala-negra","/recipes/6621-clintons-folly",1
"/recipes/1016278-noreaster","/recipes/1016276-bourbon-milk-punch",1
"/recipes/1016278-noreaster","/recipes/1014653-maple-old-fashioned",1
"/recipes/1016278-noreaster","/recipes/12468-too-hot-to-hoot-punch",1
"/recipes/1016278-noreaster","/recipes/1013654-the-handyman-collins",1
"/recipes/1016278-noreaster","/recipes/1013703-milk-punch",1
"/recipes/1016278-noreaster","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1016278-noreaster","/recipes/1013711-wenzhou-punch",1
"/recipes/1016278-noreaster","/recipes/1013000-old-fashioned",1
"/recipes/1016278-noreaster","/recipes/1012911-milk-punch",1
"/recipes/1016278-noreaster","/recipes/1012609-muddy-puddle",1
"/recipes/1016278-noreaster","/recipes/1012418-date-old-fashioned",1
"/recipes/1016278-noreaster","/recipes/1012659-the-murricane",1
"/recipes/1016278-noreaster","/recipes/1016312-cherry-crush",1
"/recipes/1016278-noreaster","/recipes/11255-whiskey-crusta",1
"/recipes/1016278-noreaster","/recipes/9192-citrus-julep",1
"/recipes/1016278-noreaster","/recipes/9193-rainbow-julep",1
"/recipes/1016278-noreaster","/recipes/6621-clintons-folly",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1015782-bitter-coffee",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1015773-spiced-port-punch",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1014958-frozen-banana-daiquiri",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1014653-maple-old-fashioned",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1014389-nog-the-hard-way",1
"/recipes/1016276-bourbon-milk-punch","/recipes/12824-rum-raisin-hot-cocoa",1
"/recipes/1016276-bourbon-milk-punch","/recipes/12468-too-hot-to-hoot-punch",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1013654-the-handyman-collins",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1016215-vin-dorange",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1013703-milk-punch",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1013711-wenzhou-punch",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1013274-rumtopf",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1015320-dark-n-stormy",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1013000-old-fashioned",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1012914-the-chadburn",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1012911-milk-punch",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1012609-muddy-puddle",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1012418-date-old-fashioned",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1012659-the-murricane",1
"/recipes/1016276-bourbon-milk-punch","/recipes/1016312-cherry-crush",1
"/recipes/1016276-bourbon-milk-punch","/recipes/11255-whiskey-crusta",1
"/recipes/1016276-bourbon-milk-punch","/recipes/12088-bleeding-heart",1
"/recipes/1016276-bourbon-milk-punch","/recipes/9192-citrus-julep",1
"/recipes/1016276-bourbon-milk-punch","/recipes/9193-rainbow-julep",1
"/recipes/1016276-bourbon-milk-punch","/recipes/6620-washington-cocktail",1
"/recipes/1016276-bourbon-milk-punch","/recipes/6621-clintons-folly",1
"/recipes/1016276-bourbon-milk-punch","/recipes/6626-caliente-lemonade",1
"/recipes/1016228-jungle-bird","/recipes/1016009-boulevardier",1
"/recipes/1016228-jungle-bird","/recipes/1015790-turkey-legs",1
"/recipes/1016228-jungle-bird","/recipes/1015784-act-of-faith",1
"/recipes/1016228-jungle-bird","/recipes/1016299-americano",1
"/recipes/1016228-jungle-bird","/recipes/1014574-fizzy-campari-and-gin",1
"/recipes/1016228-jungle-bird","/recipes/12518-jasmine",1
"/recipes/1016228-jungle-bird","/recipes/12523-boulevardier",1
"/recipes/1016228-jungle-bird","/recipes/12521-siesta",1
"/recipes/1016228-jungle-bird","/recipes/12455-the-battle-of-ivrea",1
"/recipes/1016228-jungle-bird","/recipes/1015308-the-boulevardier",1
"/recipes/1016228-jungle-bird","/recipes/1015610-old-pal",1
"/recipes/1016228-jungle-bird","/recipes/1013655-bitter-end",1
"/recipes/1016228-jungle-bird","/recipes/1013653-campari-collins",1
"/recipes/1016228-jungle-bird","/recipes/1015629-roasted-orange-negroni-sbagliato",1
"/recipes/1016228-jungle-bird","/recipes/1012905-agridulce-royale",1
"/recipes/1016228-jungle-bird","/recipes/1012395-the-bitter-heiress",1
"/recipes/1016228-jungle-bird","/recipes/9313-gingino",1
"/recipes/1016228-jungle-bird","/recipes/10413-the-negroni",1
"/recipes/1016228-jungle-bird","/recipes/6619-venetian-sunset",1
"/recipes/1016228-jungle-bird","/recipes/3421-americano",1
"/recipes/1016175-lainey-collums-down-the-rabbit-hole","/recipes/1015792-snowbirds-and-townies",1
"/recipes/1016175-lainey-collums-down-the-rabbit-hole","/recipes/1015173-smoking-jacket",1
"/recipes/1016175-lainey-collums-down-the-rabbit-hole","/recipes/1016301-cantina-band",1
"/recipes/1016175-lainey-collums-down-the-rabbit-hole","/recipes/1014677-venezuela-libre",1
"/recipes/1016175-lainey-collums-down-the-rabbit-hole","/recipes/1015331-hot-milk-punch",1
"/recipes/1016175-lainey-collums-down-the-rabbit-hole","/recipes/1012906-italian-fizz",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1016188-tony-conigliaros-spitfire",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1016010-stone-fence",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015792-snowbirds-and-townies",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015784-act-of-faith",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015394-kenneth-mccoys-old-fashioned",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015396-old-fashioned-whiskey-cocktail",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015099-scirocco-punch",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1014677-venezuela-libre",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1014653-maple-old-fashioned",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1014400-tom-and-jerry",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12942-crystal-fall",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12801-moos-manhattan",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12800-the-southern-slope",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12539-widows-kiss",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12538-junior",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12528-fancy-free",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12533-sidecar",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12537-vieux-carre",2
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12468-too-hot-to-hoot-punch",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12454-sous-le-soleil",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12441-bourbon-old-fashioned",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015602-massa-man-hattan",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/12209-christmas-glogg-with-brandy-and-port",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015641-saratoga",2
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1015528-champs-elysees",2
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1013714-angostura-sour",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1013700-hot-port-sangaree",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1013000-old-fashioned",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012932-rum-manhattan",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012910-carlo-sud",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012909-the-night-marcher",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012913-the-old-cuban",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012600-blueberry-maple-caiprissimo",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012599-campbell-swizzle",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012598-queens-park-swizzle",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012420-red-hot-ale",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1012418-date-old-fashioned",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1016312-cherry-crush",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1016306-spiced-colada",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/11253-st-charles-punch",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1883-brachetto-holiday-punch",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/11173-duke-of-bedford",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/786-applejack-cobbler",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/7981-french-75",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/6437-the-vamp",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/11406-the-old-fashioned",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/11555-bemelmans-barter",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/1928-the-bartender-sambonn-sam-leks-rustys-return",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/9540-kir-royale-38",1
"/recipes/1016173-jamie-boudreaus-chocolate-milk","/recipes/6624-cafe-brulot",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1015099-scirocco-punch",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1014575-basil-mint-wine-cooler",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/12533-sidecar",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/12537-vieux-carre",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/12454-sous-le-soleil",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/12209-christmas-glogg-with-brandy-and-port",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1015641-saratoga",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1015528-champs-elysees",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1013708-original-chatham-artillery-punch",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1013710-bohemian-spritz",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1012600-blueberry-maple-caiprissimo",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1012420-red-hot-ale",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/11253-st-charles-punch",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/1883-brachetto-holiday-punch",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/7981-french-75",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/9540-kir-royale-38",1
"/recipes/1016188-tony-conigliaros-spitfire","/recipes/6624-cafe-brulot",1
"/recipes/1016174-dave-arnolds-italiano-stalliano","/recipes/1015796-grapefruit-tini",1
"/recipes/1016174-dave-arnolds-italiano-stalliano","/recipes/1015801-red-rooster",1
"/recipes/1016174-dave-arnolds-italiano-stalliano","/recipes/1015759-cranberry-cordial",1
"/recipes/1016174-dave-arnolds-italiano-stalliano","/recipes/1014989-bull-shot-cocktail",1
